"DeploymentID","TimeStamp","Temp","pH","pHmv","Cond","DOpct","DOmgl","DOgain","Turbidity","Depth","KnownInvaildValue"
"2","2018-09-09 15:00:00","22.14","6.37","-22.2","1.133","-99.9","-99.99","-999","13.3","3.864","1"
"2","2018-09-09 14:45:00","22.16","6.37","-22.5","1.125","-99.9","-62.51","-999","13.2","3.869","1"
"2","2018-09-09 14:30:00","22.15","6.35","-21.5","1.129","-99.9","-99.99","-999","12.9","3.869","1"
"2","2018-09-09 14:15:00","22.17","6.39","-23.3","1.125","999.9","999.99","-999","13.8","3.875","1"
"2","2018-09-09 14:00:00","22.17","6.37","-22.6","1.124","999.9","999.99","-999","12.8","3.882","1"
"2","2018-09-09 13:45:00","22.2","6.39","-23.5","1.124","-99.9","-38.37","-999","13.7","3.892","1"
"2","2018-09-09 13:30:00","22.2","6.4","-23.9","1.123","999.9","999.99","-999","13","3.896","1"
"2","2018-09-09 13:15:00","22.2","6.45","-25.8","1.125","999.9","86.85","-999","12.7","3.897","1"
"2","2018-09-09 13:00:00","22.22","6.41","-24.1","1.121","999.9","999.99","-999","13.6","3.898","1"
"2","2018-09-09 12:45:00","22.23","6.41","-24","1.119","-99.9","-99.99","-999","12.6","3.9","1"
"2","2018-09-09 12:30:00","22.23","6.4","-23.8","1.111","999.9","999.99","-999","13.9","3.898","1"
"2","2018-09-09 12:15:00","22.25","6.4","-23.6","1.106","720.1","62.47","-999","14.2","3.902","1"
"2","2018-09-09 12:00:00","22.26","6.39","-23.2","1.111","999.9","947.48","-999","13.8","3.908","1"
"2","2018-09-09 11:45:00","22.28","6.39","-23.4","1.111","-99.9","-99.99","-999","14.4","3.906","1"
"2","2018-09-09 11:30:00","22.28","6.4","-23.7","1.11","999.9","978.61","-999","13.7","3.909","1"
"2","2018-09-09 11:15:00","22.3","6.38","-22.8","1.115","999.9","145.29","-999","14.4","3.907","1"
"2","2018-09-09 11:00:00","22.32","6.4","-23.9","1.114","999.9","594.56","-999","14.4","3.904","1"
"2","2018-09-09 10:45:00","22.33","6.38","-22.9","1.115","504.7","43.71","-999","14.4","3.905","1"
"2","2018-09-09 10:30:00","22.35","6.41","-24.2","1.122","999.9","477.24","-999","15","3.902","1"
"2","2018-09-09 10:15:00","22.36","6.37","-22.4","1.115","999.9","438.62","-999","14.4","3.896","1"
"2","2018-09-09 10:00:00","22.39","6.36","-22.1","1.115","-99.9","-82.06","-999","14.3","3.895","1"
"2","2018-09-09 09:45:00","22.4","6.37","-22.5","1.114","999.9","449.15","-999","14.4","3.895","1"
"2","2018-09-09 09:30:00","22.41","6.39","-23.2","1.112","759","65.63","-999","13.7","3.889","1"
"2","2018-09-09 09:15:00","22.45","6.4","-23.8","1.109","999.9","469.7","-999","13.2","3.892","1"
"2","2018-09-09 09:00:00","22.46","6.43","-25","1.11","-99.9","-99.99","-999","14.4","3.88","1"
"2","2018-09-09 08:45:00","22.48","6.43","-24.8","1.114","999.9","124.32","-999","14.7","3.882","1"
"2","2018-09-09 08:30:00","22.51","6.45","-25.9","1.117","703.6","60.73","-999","13.5","3.88","1"
"2","2018-09-09 08:15:00","22.55","6.46","-26","1.113","999.9","156.79","-999","12.8","3.878","1"
"2","2018-09-09 08:00:00","22.58","6.45","-25.9","1.112","-99.9","-99.99","-999","13.1","3.874","1"
"2","2018-09-09 07:45:00","22.61","6.5","-27.9","1.109","-99.9","-99.99","-999","12.8","3.876","1"
"2","2018-09-09 07:30:00","22.62","6.46","-26.4","1.112","999.9","498.49","-999","13.3","3.868","1"
"2","2018-09-09 07:15:00","22.64","6.46","-26.1","1.114","999.9","999.99","-999","13.1","3.857","1"
"2","2018-09-09 07:00:00","22.68","6.45","-25.6","1.114","999.9","999.99","-999","11.9","3.856","1"
"2","2018-09-09 06:45:00","22.72","6.45","-25.7","1.113","660.3","56.77","-999","12.6","3.859","1"
"2","2018-09-09 06:30:00","22.75","6.45","-25.7","1.111","999.9","673.57","-999","13","3.859","1"
"2","2018-09-09 06:15:00","22.78","6.45","-25.9","1.116","999.9","666.2","-999","12.7","3.848","1"
"2","2018-09-09 06:00:00","22.8","6.47","-26.5","1.119","445.5","38.24","-999","11.9","3.845","1"
"2","2018-09-09 05:45:00","22.84","6.48","-27","1.115","525.2","45.05","-999","11.9","3.845","1"
"2","2018-09-09 05:30:00","22.87","6.53","-29.2","1.111","445.6","38.2","-999","12","3.849","1"
"2","2018-09-09 05:15:00","22.89","6.49","-27.4","1.111","444.7","38.11","-999","12.1","3.85","1"
"2","2018-09-09 05:00:00","22.92","6.54","-29.4","1.112","-99.9","-57.14","-999","12.2","3.857","1"
"2","2018-09-09 04:45:00","22.95","6.48","-27.1","1.113","453.9","38.86","-999","12.2","3.853","1"
"2","2018-09-09 04:30:00","22.99","6.49","-27.3","1.104","-99.9","-36.67","-999","12.6","3.859","1"
"2","2018-09-09 04:15:00","23.02","6.48","-27.1","1.106","999.9","999.99","-999","11.8","3.847","1"
"2","2018-09-09 04:00:00","23.05","6.49","-27.3","1.107","-99.9","-99.99","-999","12.8","3.852","1"
"2","2018-09-09 03:45:00","23.07","6.49","-27.2","1.107","-99.9","-64.81","-999","12.8","3.854","1"
"2","2018-09-09 03:30:00","23.1","6.49","-27.2","1.11","999.9","97.89","-999","12.5","3.851","1"
"2","2018-09-09 03:15:00","23.14","6.49","-27.6","1.109","536.8","45.79","-999","12.5","3.85","1"
"2","2018-09-09 03:00:00","23.16","6.5","-27.7","1.114","-99.9","-76.23","-999","13.7","3.849","1"
"2","2018-09-09 02:45:00","23.19","6.54","-29.7","1.111","999.9","999.99","-999","13.3","3.843","1"
"2","2018-09-09 02:30:00","23.22","6.5","-28","1.109","999.9","999.99","-999","13.6","3.847","1"
"2","2018-09-09 02:15:00","23.25","6.5","-27.9","1.11","-99.9","-52.51","-999","13.2","3.85","1"
"2","2018-09-09 02:00:00","23.27","6.51","-28.4","1.103","-99.9","-99.99","-999","14.3","3.846","1"
"2","2018-09-09 01:45:00","23.29","6.51","-28.4","1.105","-99.9","-54.14","-999","13.7","3.839","1"
"2","2018-09-09 01:30:00","23.31","6.51","-28.1","1.101","999.9","999.99","-999","14.3","3.839","1"
"2","2018-09-09 01:15:00","23.35","6.52","-28.9","1.1","452.3","38.42","-999","13.7","3.843","1"
"2","2018-09-09 01:00:00","23.37","6.53","-28.9","1.096","999.9","999.99","-999","13.9","3.847","1"
"2","2018-09-09 00:45:00","23.39","6.52","-28.9","1.1","999.9","478.49","-999","12.8","3.846","1"
"2","2018-09-09 00:30:00","23.44","6.57","-30.8","1.099","-99.9","-32.67","-999","14.3","3.845","1"
"2","2018-09-09 00:15:00","23.46","6.52","-28.8","1.098","999.9","435.75","-999","15.1","3.849","1"
"2","2018-09-09 00:00:00","23.49","6.57","-30.7","1.105","999.9","999.99","-999","14.6","3.847","1"
"2","2018-09-08 23:45:00","23.52","6.53","-29","1.106","999.9","999.99","-999","13.9","3.845","1"
"2","2018-09-08 23:30:00","23.53","6.54","-29.5","1.109","415.9","35.21","-999","14.7","3.841","1"
"2","2018-09-08 23:15:00","23.57","6.56","-30.4","1.104","560.8","47.45","-999","15.4","3.838","1"
"2","2018-09-08 23:00:00","23.59","6.55","-29.9","1.111","377.5","31.92","-999","15.4","3.84","1"
"2","2018-09-08 22:45:00","23.61","6.54","-29.6","1.109","756","63.91","-999","15.3","3.837","1"
"2","2018-09-08 22:30:00","23.65","6.56","-30.1","1.1","775.7","65.54","-999","14.3","3.834","1"
"2","2018-09-08 22:15:00","23.69","6.52","-28.5","1.109","-99.9","-99.99","-999","14.5","3.839","1"
"2","2018-09-08 22:00:00","23.72","6.52","-28.5","1.109","999.9","802.69","-999","14.5","3.839","1"
"2","2018-09-08 21:45:00","23.74","6.56","-30.3","1.107","441.8","37.26","-999","14.9","3.847","1"
"2","2018-09-08 21:30:00","23.78","6.47","-26.6","1.115","-99.9","-99.99","-999","15.4","3.848","1"
"2","2018-09-08 21:15:00","23.81","6.47","-26.6","1.114","478.1","40.27","-999","16.1","3.846","1"
"2","2018-09-08 21:00:00","23.83","6.52","-28.8","1.103","999.9","999.99","-999","15.9","3.839","1"
"2","2018-09-08 20:45:00","23.88","6.47","-26.5","1.106","-99.9","-75.32","-999","15.3","3.833","1"
"2","2018-09-08 20:30:00","23.9","6.5","-27.9","1.1","-99.9","-99.99","-999","16.6","3.826","1"
"2","2018-09-08 20:15:00","23.92","6.52","-28.7","1.096","398.8","33.52","-999","15.3","3.821","1"
"2","2018-09-08 20:00:00","23.94","6.55","-29.9","1.095","-99.9","-99.99","-999","16.2","3.824","1"
"2","2018-09-08 19:45:00","23.96","6.55","-29.8","1.095","-99.9","-34.15","-999","14.2","3.827","1"
"2","2018-09-08 19:30:00","23.98","6.61","-32.5","1.093","345.9","29.04","-999","15.3","3.818","1"
"2","2018-09-08 19:15:00","24","6.56","-30.3","1.092","506.4","42.5","-999","14.8","3.83","1"
"2","2018-09-08 19:00:00","24.03","6.59","-31.5","1.093","-99.9","-38.5","-999","14.7","3.817","1"
"2","2018-09-08 18:45:00","24.05","6.6","-32","1.091","343.6","28.81","-999","14.7","3.823","1"
"2","2018-09-08 18:30:00","24.07","6.6","-32.2","1.092","999.9","342.29","-999","13.5","3.819","1"
"2","2018-09-08 18:15:00","24.1","6.6","-32.2","1.048","832.7","69.76","-999","16.3","3.81","1"
"2","2018-09-08 18:00:00","24.11","6.59","-31.5","1.093","331.8","27.79","-999","14.5","3.805","1"
"2","2018-09-08 17:45:00","24.14","6.59","-31.7","1.053","416.3","34.85","-999","14.2","3.806","1"
"2","2018-09-08 17:30:00","24.15","6.57","-30.6","1.092","645.5","54.02","-999","14.1","3.815","1"
"2","2018-09-08 17:15:00","24.16","6.69","-36","1.085","-99.9","-99.99","-999","14.2","3.815","1"
"2","2018-09-08 17:00:00","24.19","6.65","-34.2","1.086","322.8","27","-999","15.2","3.806","1"
"2","2018-09-08 16:45:00","24.21","6.67","-34.8","1.085","842.6","70.45","-999","16","3.792","1"
"2","2018-09-08 16:30:00","24.21","6.67","-35.1","1.083","999.9","103.56","-999","15.1","3.789","1"
"2","2018-09-08 16:15:00","24.26","6.6","-32","1.096","-99.9","-99.99","-999","15.2","3.794","1"
"2","2018-09-08 16:00:00","24.27","6.62","-33","1.087","451.7","37.72","-999","15.1","3.802","1"
"2","2018-09-08 15:45:00","24.28","6.66","-34.4","1.085","488.4","40.78","-999","14.5","3.8","1"
"2","2018-09-08 15:30:00","24.29","6.65","-34.3","1.083","-99.9","-99.99","-999","14.6","3.789","1"
"2","2018-09-08 15:15:00","24.3","6.65","-34.1","1.086","-99.9","-99.99","-999","14.8","3.79","1"
"2","2018-09-08 15:00:00","24.31","6.69","-35.8","1.075","-99.9","-21.92","-999","14.8","3.8","1"
"2","2018-09-08 14:45:00","24.32","6.73","-37.5","1.075","287.7","24.01","-999","14.2","3.791","1"
"2","2018-09-08 14:30:00","24.33","6.64","-33.5","1.082","-99.9","-99.99","-999","14.3","3.803","1"
"2","2018-09-08 14:15:00","24.35","6.62","-32.7","1.073","462.4","38.56","-999","15","3.806","1"
"2","2018-09-08 14:00:00","24.37","6.66","-34.6","1.076","353.7","29.49","-999","14.1","3.811","1"
"2","2018-09-08 13:45:00","24.38","6.64","-33.6","1.074","321.3","26.78","-999","15.3","3.8","1"
"2","2018-09-08 13:30:00","24.4","6.67","-35.2","1.074","999.9","133.91","-999","15","3.796","1"
"2","2018-09-08 12:45:00","24.44","6.62","-33","1.08","999.9","999.99","-999","13.7","3.785","1"
"2","2018-09-08 12:30:00","24.43","6.68","-35.4","1.074","332.7","27.7","-999","14.2","3.8","1"
"2","2018-09-08 12:15:00","24.45","6.6","-32","1.075","999.9","84.03","-999","14.6","3.779","1"
"2","2018-09-08 12:00:00","24.43","6.59","-31.6","1.079","999.9","408.09","-999","14.1","3.787","1"
"2","2018-09-08 11:45:00","24.44","6.57","-30.7","1.084","-99.9","-36.24","-999","13.7","3.798","1"
"2","2018-09-08 11:30:00","24.45","6.59","-31.4","1.08","999.9","668.04","-999","14.1","3.795","1"
"2","2018-09-08 11:15:00","24.44","6.59","-31.6","1.077","-99.9","-45.3","-999","14.5","3.794","1"
"2","2018-09-08 11:00:00","24.5","6.59","-31.5","1.09","496.1","41.25","-999","13.2","3.808","1"
"2","2018-09-08 10:45:00","24.46","6.61","-32.3","1.079","-99.9","-17.78","-999","15.5","3.81","1"
"2","2018-09-08 10:30:00","24.48","6.58","-31.1","1.089","999.9","999.99","-999","14.9","3.8","1"
"2","2018-09-08 10:15:00","24.4","6.59","-31.4","1.07","999.9","107.51","-999","14.9","3.794","1"
"2","2018-09-08 10:00:00","24.43","6.56","-30.4","1.084","729.7","60.75","-999","14.8","3.779","1"
"2","2018-09-08 09:45:00","24.42","6.54","-29.3","1.078","999.9","999.99","-999","14.8","3.782","1"
"2","2018-09-08 09:30:00","24.43","6.54","-29.4","1.072","456","37.97","-999","15","3.78","1"
"2","2018-09-08 09:15:00","24.43","6.53","-28.9","1.07","999.9","999.99","-999","14.3","3.78","1"
"2","2018-09-08 09:00:00","24.44","6.5","-27.7","1.072","-99.9","-71.53","-999","15.4","3.781","1"
"2","2018-09-08 08:45:00","24.45","6.49","-27.5","1.074","-99.9","-53.36","-999","14.8","3.769","1"
"2","2018-09-08 08:30:00","24.46","6.54","-29.5","1.066","999.9","999.99","-999","15","3.777","1"
"2","2018-09-08 08:15:00","24.48","6.55","-29.7","1.067","-99.9","-93.36","-999","16.5","3.784","1"
"2","2018-09-08 08:00:00","24.49","6.64","-33.7","1.065","999.9","999.99","-999","16.1","3.789","1"
"2","2018-09-08 07:45:00","24.51","6.59","-31.6","1.065","514.8","42.81","-999","14.3","3.774","1"
"2","2018-09-08 07:30:00","24.54","6.58","-30.9","1.066","-99.9","-99.99","-999","15.5","3.782","1"
"2","2018-09-08 07:15:00","24.57","6.6","-31.9","1.057","457.6","38.01","-999","14.9","3.771","1"
"2","2018-09-08 07:00:00","24.59","6.58","-31.1","1.069","999.9","999.99","-999","14.9","3.755","1"
"2","2018-09-08 06:45:00","24.61","6.52","-28.6","1.069","999.9","999.99","-999","15.9","3.742","1"
"2","2018-09-08 06:30:00","24.64","6.59","-31.8","1.058","999.9","244.15","-999","14.2","3.731","1"
"2","2018-09-08 06:15:00","24.69","6.55","-29.7","1.068","999.9","142.45","-999","14.9","3.734","1"
"2","2018-09-08 06:00:00","24.71","6.56","-30.4","1.065","754.1","62.47","-999","16.1","3.737","1"
"2","2018-09-08 05:45:00","24.75","6.63","-33.1","1.063","999.9","690.09","-999","16.3","3.734","1"
"2","2018-09-08 05:30:00","24.79","6.55","-30","1.061","999.9","999.99","-999","15.3","3.74","1"
"2","2018-09-08 05:15:00","24.8","6.52","-28.5","1.065","-99.9","-99.99","-999","16.2","3.746","1"
"2","2018-09-08 05:00:00","24.84","6.45","-25.4","1.068","-99.9","-99.99","-999","18.1","3.732","1"
"2","2018-09-08 04:45:00","24.87","6.49","-27.3","1.071","-99.9","-99.99","-999","18.4","3.739","1"
"2","2018-09-08 04:30:00","24.9","6.45","-25.5","1.072","999.9","999.99","-999","19.6","3.743","1"
"2","2018-09-08 04:15:00","24.92","6.48","-27","1.068","-99.9","-99.99","-999","18.5","3.742","1"
"2","2018-09-08 04:00:00","24.9","6.48","-27","1.076","999.9","675.35","-999","19.6","3.738","1"
"2","2018-09-08 03:45:00","24.97","6.46","-26.2","1.076","-99.9","-99.99","-999","18","3.74","1"
"2","2018-09-08 03:30:00","24.99","6.51","-28","1.075","999.9","198.35","-999","16.4","3.745","1"
"2","2018-09-08 03:15:00","25.01","6.46","-25.9","1.076","-99.9","-99.99","-999","17.2","3.742","1"
"2","2018-09-08 03:00:00","24.95","6.45","-25.5","1.075","999.9","222.14","-999","19.4","3.737","1"
"2","2018-09-08 02:45:00","24.97","6.47","-26.4","1.078","999.9","164.49","-999","16.1","3.746","1"
"2","2018-09-08 02:30:00","25.06","6.49","-27.4","1.073","-99.9","-99.99","-999","18.7","3.752","1"
"2","2018-09-08 02:15:00","25.05","6.47","-26.6","1.072","-99.9","-99.99","-999","17.1","3.771","1"
"2","2018-09-08 02:00:00","25.04","6.51","-28.3","1.072","999.9","599.26","-999","17.6","3.77","1"
"2","2018-09-08 01:45:00","25.14","6.53","-29","1.07","999.9","999.99","-999","16.7","3.767","1"
"2","2018-09-08 01:30:00","25.04","6.49","-27.3","1.075","-99.9","-99.99","-999","19.3","3.772","1"
"2","2018-09-08 01:15:00","25.16","6.64","-33.5","1.071","999.9","155.8","-999","17.3","3.771","1"
"2","2018-09-08 01:00:00","25.17","6.62","-32.7","1.063","-99.9","-99.99","-999","17.2","3.776","1"
"2","2018-09-08 00:45:00","25.2","6.54","-29.2","1.067","999.9","154.36","-999","16.9","3.783","1"
"2","2018-09-08 00:30:00","25.22","6.56","-30.4","1.068","-99.9","-99.99","-999","19.2","3.782","1"
"2","2018-09-08 00:15:00","25.16","6.55","-29.7","1.069","-99.9","-99.99","-999","16.7","3.783","1"
"2","2018-09-08 00:00:00","25.14","6.61","-32.5","1.068","999.9","225.53","-999","18","3.783","1"
"2","2018-09-07 23:45:00","25.31","6.59","-31.5","1.066","-99.9","-99.99","-999","15.3","3.772","1"
"2","2018-09-07 23:30:00","25.36","6.58","-31.3","1.068","-99.9","-99.99","-999","15.7","3.773","1"
"2","2018-09-07 23:15:00","25.41","6.64","-33.6","1.067","-99.9","-99.99","-999","17.9","3.78","1"
"2","2018-09-07 23:00:00","25.3","6.57","-30.6","1.066","-99.9","-99.99","-999","18.1","3.799","1"
"2","2018-09-07 22:45:00","25.42","6.68","-35.5","1.064","999.9","999.99","-999","16.4","3.789","1"
"2","2018-09-07 22:30:00","25.21","6.57","-30.5","1.07","-99.9","-99.99","-999","20.9","3.789","1"
"2","2018-09-07 22:15:00","25.27","6.6","-32.1","1.072","-99.9","-99.99","-999","18.4","3.794","1"
"2","2018-09-07 22:00:00","25.5","6.63","-33","1.069","999.9","197.91","-999","17.5","3.801","1"
"2","2018-09-07 21:45:00","25.24","6.55","-29.8","1.068","-99.9","-99.99","-999","20","3.799","1"
"2","2018-09-07 21:30:00","25.39","6.62","-32.9","1.065","999.9","999.99","-999","20.2","3.8","1"
"2","2018-09-07 21:15:00","25.47","6.6","-32.1","1.064","-99.9","-99.99","-999","18","3.8","1"
"2","2018-09-07 21:00:00","25.31","6.6","-31.8","1.066","-99.9","-99.99","-999","20.7","3.802","1"
"2","2018-09-07 20:45:00","25.33","6.61","-32.4","1.066","999.9","999.99","-999","19.1","3.788","1"
"2","2018-09-07 20:30:00","25.23","6.69","-35.7","1.065","-73.6","-6.04","-999","19.9","3.791","1"
"2","2018-09-07 20:15:00","25.41","6.58","-31.2","1.063","-99.9","-99.99","-999","16.9","3.791","1"
"2","2018-09-07 20:00:00","25.39","6.6","-31.9","1.063","-99.9","-74.82","-999","17.1","3.779","1"
"2","2018-09-07 19:45:00","25.26","6.6","-31.8","1.066","-99.9","-31.78","-999","19.9","3.768","1"
"2","2018-09-07 19:30:00","25.46","6.66","-34.6","1.065","-99.9","-23.19","-999","18.4","3.768","1"
"2","2018-09-07 19:15:00","25.5","6.7","-36","1.065","-99.9","-99.99","-999","17.4","3.768","1"
"2","2018-09-07 19:00:00","25.23","6.63","-33.1","1.066","-99.9","-27.7","-999","21.7","3.788","1"
"2","2018-09-07 18:45:00","25.3","6.67","-35","1.064","-95","-7.79","-999","22.4","3.78","1"
"2","2018-09-07 18:30:00","25.46","6.7","-36.4","1.064","-99.9","-99.99","-999","19.6","3.784","1"
"2","2018-09-07 18:15:00","25.36","6.73","-37.6","1.014","-47.3","-3.87","-999","21.8","3.778","1"
"2","2018-09-07 18:00:00","25.42","6.66","-34.5","1.066","-68.3","-5.58","-999","19.1","3.787","1"
"2","2018-09-07 17:45:00","25.42","6.68","-35.2","1.068","-99.9","-82.59","-999","21","3.783","1"
"2","2018-09-07 17:30:00","25.34","6.69","-35.9","1.07","-99.9","-99.99","-999","21.1","3.787","1"
"2","2018-09-07 17:15:00","25.41","6.65","-33.9","1.069","999.9","667.98","-999","20.9","3.789","1"
"2","2018-09-07 17:00:00","25.34","6.63","-33.3","1.067","-48","-3.93","-999","21.2","3.789","1"
"2","2018-09-07 16:45:00","25.34","6.63","-33.1","1.066","-99.9","-99.99","-999","24","3.792","1"
"2","2018-09-07 16:30:00","25.48","6.71","-36.8","1.064","-47.9","-3.92","-999","24.2","3.79","1"
"2","2018-09-07 16:15:00","25.41","6.66","-34.7","1.069","-47.6","-3.9","-999","29.1","3.794","1"
"2","2018-09-07 16:00:00","25.49","6.7","-36.2","1.063","-49.2","-4.02","-999","25","3.793","1"
"2","2018-09-07 15:45:00","25.41","6.71","-36.4","1.062","-46.8","-3.83","-999","26.3","3.798","1"
"2","2018-09-07 15:30:00","25.42","6.61","-32.2","1.063","-46.7","-3.82","-999","25.8","3.801","1"
"2","2018-09-07 15:15:00","25.36","6.65","-33.9","1.065","-60.7","-4.97","-999","23.8","3.801","1"
"2","2018-09-07 15:00:00","25.51","6.7","-36","1.064","-50.7","-4.14","-999","28.9","3.812","1"
"2","2018-09-07 14:45:00","25.42","6.65","-34","1.064","-53.4","-4.36","-999","28.3","3.819","1"
"2","2018-09-07 14:30:00","25.32","6.66","-34.5","1.067","-48.1","-3.94","-999","27.2","3.822","1"
"2","2018-09-07 14:15:00","25.28","6.62","-33","1.07","-47.2","-3.87","-999","23.1","3.827","1"
"2","2018-09-07 14:00:00","25.52","6.69","-35.8","1.066","-47.3","-3.86","-999","23.6","3.832","1"
"2","2018-09-07 13:45:00","25.42","6.61","-32.2","1.058","-48.1","-3.93","-999","23.5","3.833","1"
"2","2018-09-07 13:30:00","25.3","6.61","-32.5","1.062","-48.2","-3.95","-999","23.6","3.836","1"
"2","2018-09-07 13:15:00","25.35","6.67","-34.7","1.066","-48.1","-3.94","-999","22.5","3.842","1"
"2","2018-09-07 13:00:00","25.51","6.65","-34.2","1.069","-46.9","-3.83","-999","24.2","3.848","1"
"2","2018-09-07 12:45:00","25.51","6.66","-34.6","1.066","-47","-3.84","-999","24.1","3.841","1"
"2","2018-09-07 12:30:00","25.46","6.66","-34.7","1.065","-47.4","-3.88","-999","24.2","3.847","1"
"2","2018-09-07 12:15:00","25.52","6.7","-36","1.069","-47.5","-3.88","-999","26","3.856","1"
"2","2018-09-07 12:00:00","25.4","6.69","-35.6","1.071","-99.9","-10.27","-999","22.6","3.855","1"
"2","2018-09-07 11:45:00","25.52","6.71","-36.6","1.066","-47.3","-3.86","-999","23.9","3.857","1"
"2","2018-09-07 11:30:00","25.52","6.69","-35.6","1.075","-46.5","-3.8","-999","27.6","3.855","1"
"2","2018-09-07 11:15:00","25.4","6.64","-33.6","1.053","-48.2","-3.94","-999","25.7","3.861","1"
"2","2018-09-07 11:00:00","25.56","6.62","-32.9","1.074","-47.8","-3.9","-999","23.1","3.855","1"
"2","2018-09-07 10:45:00","25.36","6.66","-34.7","1.06","-48.1","-3.94","-999","27.1","3.856","1"
"2","2018-09-07 10:30:00","25.42","6.66","-34.7","1.075","-48.1","-3.93","-999","26.4","3.86","1"
"2","2018-09-07 10:15:00","25.48","6.66","-34.6","1.084","-61","-4.98","-999","26.4","3.856","1"
"2","2018-09-07 10:00:00","25.37","6.67","-34.9","1.081","-48","-3.93","-999","22.4","3.854","1"
"2","2018-09-07 09:45:00","25.3","6.68","-35.5","1.083","-47.8","-3.92","-999","23.9","3.859","1"
"2","2018-09-07 09:30:00","25.33","6.74","-38","1.075","-48","-3.93","-999","23.7","3.844","1"
"2","2018-09-07 09:15:00","25.4","6.69","-35.9","1.073","-48.1","-3.94","-999","27.6","3.841","1"
"2","2018-09-07 09:00:00","25.2","6.69","-35.9","1.083","-99.9","-10.21","-999","27.1","3.84","1"
"2","2018-09-07 08:45:00","25.38","6.68","-35.5","1.077","-48.2","-3.94","-999","24.2","3.846","1"
"2","2018-09-07 08:30:00","25.45","6.68","-35.2","1.062","-47.8","-3.9","-999","23.1","3.842","1"
"2","2018-09-07 08:15:00","25.35","6.68","-35.4","1.089","-48.1","-3.93","-999","22.8","3.839","1"
"2","2018-09-07 08:00:00","25.42","6.69","-35.6","1.069","-48.1","-3.94","-999","24","3.841","1"
"2","2018-09-07 07:45:00","25.34","6.69","-35.6","1.068","-46.7","-3.82","-999","24.9","3.837","1"
"2","2018-09-07 07:30:00","25.43","6.73","-37.6","1.075","-57.2","-4.68","-999","21.6","3.84","1"
"2","2018-09-07 07:15:00","25.34","6.78","-39.5","1.054","-46.9","-3.84","-999","23.1","3.83","1"
"2","2018-09-07 07:00:00","25.36","6.69","-35.8","1.057","-48.2","-3.94","-999","20.2","3.824","1"
"2","2018-09-07 06:45:00","25.31","6.69","-36","1.067","-47.4","-3.88","-999","21.5","3.829","1"
"2","2018-09-07 06:30:00","25.37","6.69","-35.8","1.059","-99.9","-99.99","-999","21.5","3.834","1"
"2","2018-09-07 06:15:00","25.32","6.66","-34.4","1.059","-47.2","-3.87","-999","20.2","3.825","1"
"2","2018-09-07 06:00:00","25.37","6.67","-34.8","1.063","-99.9","-99.99","-999","21.5","3.825","1"
"2","2018-09-07 05:45:00","25.13","6.64","-33.5","1.072","-99.9","-99.99","-999","21","3.818","1"
"2","2018-09-07 05:30:00","25.18","6.72","-37.1","1.063","999.9","999.99","-999","19.6","3.831","1"
"2","2018-09-07 05:15:00","25.31","6.69","-35.6","1.063","-47.5","-3.89","-999","21.6","3.826","1"
"2","2018-09-07 05:00:00","25.37","6.73","-37.3","1.067","-99.9","-9.65","-999","21.1","3.811","1"
"2","2018-09-07 04:45:00","25.59","6.66","-34.5","1.081","-60.3","-4.92","-999","19.2","3.833","1"
"2","2018-09-07 04:30:00","25.25","6.7","-36.3","1.059","999.9","221.13","-999","191.6","3.826","1"
"2","2018-09-07 04:15:00","25.35","6.67","-34.8","1.057","-48.1","-3.94","-999","17.7","3.824","1"
"2","2018-09-07 04:00:00","25.31","6.74","-37.8","1.069","-99.9","-99.99","-999","19.8","3.809","1"
"2","2018-09-07 03:45:00","25.32","6.8","-40.5","1.049","896.9","73.47","-999","17.2","3.818","1"
"2","2018-09-07 03:30:00","25.39","6.79","-39.9","1.06","-99.9","-18.37","-999","18.1","3.826","1"
"2","2018-09-07 03:15:00","25.31","6.83","-41.9","1.052","-99.9","-53.5","-999","18.3","3.829","1"
"2","2018-09-07 03:00:00","25.22","6.78","-39.7","1.05","-99.9","-99.99","-999","18.5","3.829","1"
"2","2018-09-07 02:45:00","25.31","6.88","-44","1.049","-47","-3.85","-999","19.3","3.809","1"
"2","2018-09-07 02:30:00","25.37","6.87","-43.4","1.048","-99.9","-14.01","-999","20.7","3.81","1"
"2","2018-09-07 02:15:00","25.25","6.87","-43.5","1.051","999.9","999.99","-999","17.6","3.802","1"
"2","2018-09-07 02:00:00","25.33","6.9","-44.8","1.053","999.9","187.78","-999","16.2","3.827","1"
"2","2018-09-07 01:45:00","25.36","6.89","-44.1","1.048","999.9","999.99","-999","19.5","3.841","1"
"2","2018-09-07 01:30:00","25.2","6.98","-48","1.049","999.9","116.99","-999","20.8","3.841","1"
"2","2018-09-07 01:15:00","25.37","6.89","-44.1","1.048","999.9","493.78","-999","18.3","3.82","1"
"2","2018-09-07 01:00:00","25.4","6.86","-43.2","1.049","999.9","363.84","-999","18.3","3.806","1"
"2","2018-09-07 00:45:00","25.2","6.89","-44.2","1.052","999.9","999.99","-999","18.9","3.804","1"
"2","2018-09-07 00:30:00","25.28","6.9","-44.6","1.048","999.9","838.27","-999","18.6","3.811","1"
"2","2018-09-07 00:15:00","25.41","6.91","-45.3","1.045","999.9","901.16","-999","19.8","3.804","1"
